"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2019-20","633","Cobb County","0381","Lassiter High School","All Students","Writing Subscore",678906,5089,"409","32",6.4,6.8,7,7.2
"2019-20","683","Johnson County","0201","Johnson County High School","All Students","Composite",1670497,26811,"10","10",20.6,20.8,17.2,17.2
"2019-20","683","Johnson County","0201","Johnson County High School","All Students","Reading",1670497,26810,"10","10",21.2,21.6,17.3,17.3
"2019-20","683","Johnson County","0201","Johnson County High School","All Students","English",1670497,26811,"10","10",19.7,20.2,15.7,15.7
"2019-20","683","Johnson County","0201","Johnson County High School","All Students","Mathematics",1670497,26810,"10","10",20.4,20.2,18,18
"2019-20","675","Henry County","0104","Luella High School","All Students","Mathematics",1670497,26810,"1010","76",20.4,20.2,18.7,18.6
"2019-20","675","Henry County","0104","Luella High School","All Students","Reading",1670497,26810,"1010","76",21.2,21.6,19.9,20.5
"2019-20","755","Whitfield County","0275","Southeast Whitfield County High School","All Students","Composite",1670497,26811,"218","48",20.6,20.8,19.5,18.6
"2019-20","764","Buford City","0191","Buford High School","All Students","Science",1670497,26810,"89","89",20.6,20.8,23.9,23.9
"2019-20","793","Vidalia City","0273","Vidalia Comprehensive High School","All Students","Composite",1670497,26811,"28","28",20.6,20.8,18.5,18.5
"2019-20","793","Vidalia City","0273","Vidalia Comprehensive High School","All Students","Mathematics",1670497,26810,"28","28",20.4,20.2,18.4,18.4
"2019-20","793","Vidalia City","0273","Vidalia Comprehensive High School","All Students","English",1670497,26811,"28","28",19.7,20.2,17.7,17.7
"2019-20","644","DeKalb County","5052","Chamblee Charter High School","All Students","Mathematics",1670497,26810,"1337","94",20.4,20.2,19.2,23.1
"2019-20","644","DeKalb County","5052","Chamblee Charter High School","All Students","Writing Subscore",678906,5089,"332","21",6.4,6.8,6.7,7.4
"2019-20","789","Thomasville City","4052","Thomasville High School","All Students","Mathematics",1670497,26810,"55","55",20.4,20.2,18.9,18.9
"2019-20","706","Muscogee County","0203","Northside High School","All Students","Science",1670497,26810,"603","154",20.6,20.8,19.2,19.6
"2019-20","657","Floyd County","0401","Armuchee High School","All Students","Reading",1670497,26810,"201","50",21.2,21.6,20.9,22.2
"2019-20","633","Cobb County","0373","Sprayberry High School","All Students","English",1670497,26811,"2143","75",19.7,20.2,22.3,20.2
"2019-20","675","Henry County","0101","Union Grove High","All Students","Writing Subscore",678906,5089,"221","38",6.4,6.8,6.5,6.9
"2019-20","675","Henry County","0195","Patrick Henry High School","All Students","English",1670497,26811,"1010","TFS",19.7,20.2,18.4,
"2019-20","675","Henry County","0214","Locust Grove High","All Students","Writing Subscore",678906,5089,"221","14",6.4,6.8,6.5,6.1
"2019-20","675","Henry County","0214","Locust Grove High","All Students","English",1670497,26811,"1010","77",19.7,20.2,18.4,17.7
"2019-20","637","Cook County","0111","Cook High School","All Students","Reading",1670497,26810,"18","18",21.2,21.6,17.5,17.5
"2019-20","637","Cook County","0111","Cook High School","All Students","Mathematics",1670497,26810,"18","18",20.4,20.2,17.2,17.2
"2019-20","645","Dodge County","0103","Dodge County High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","640","Crisp County","0196","Crisp County High School","All Students","Mathematics",1670497,26810,"53","53",20.4,20.2,18.4,18.4
"2019-20","774","Dublin City","0211","Dublin High School","All Students","Composite",1670497,26811,"41","41",20.6,20.8,16.7,16.7
"2019-20","675","Henry County","3050","McDonough High School","All Students","Mathematics",1670497,26810,"1010","67",20.4,20.2,18.7,15.8
"2019-20","660","Fulton County","0203","Northview High School","All Students","Mathematics",1670497,26810,"2071","133",20.4,20.2,22.8,27.2
"2019-20","784","Pelham City","0111","Pelham High School","All Students","Science",1670497,26810,"29","29",20.6,20.8,17.4,17.4
"2019-20","784","Pelham City","0111","Pelham High School","All Students","Mathematics",1670497,26810,"29","29",20.4,20.2,18.1,18.1
"2019-20","747","Walton County","0205","Monroe Area High School","All Students","Reading",1670497,26810,"176","41",21.2,21.6,21.1,20.2
"2019-20","747","Walton County","0205","Monroe Area High School","All Students","Science",1670497,26810,"176","41",20.6,20.8,20.5,19.5
"2019-20","625","Savannah-Chatham County","0108","Early College Program","All Students","Writing Subscore",678906,5089,"79","TFS",6.4,6.8,6.8,
"2019-20","625","Savannah-Chatham County","0108","Early College Program","All Students","Mathematics",1670497,26810,"261","13",20.4,20.2,18.7,17.2
"2019-20","700","Miller County","0210","Miller County High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","700","Miller County","0210","Miller County High School","All Students","Composite",1670497,26811,"TFS","TFS",20.6,20.8,,
"2019-20","726","Griffin-Spalding County","0101","Spalding High School","All Students","Science",1670497,26810,"127","65",20.6,20.8,18.2,19.7
"2019-20","625","Savannah-Chatham County","3056","Groves High School","All Students","Composite",1670497,26811,"261","TFS",20.6,20.8,19.4,
"2019-20","749","Warren County","0205","Warren County High School","All Students","English",1670497,26811,"TFS","TFS",19.7,20.2,,
"2019-20","706","Muscogee County","5062","Jordan Vocational High School","All Students","Writing Subscore",678906,5089,"135","13",6.4,6.8,6.5,5.8
"2019-20","622","Carroll County","5054","Villa Rica High School","All Students","Reading",1670497,26810,"179","60",21.2,21.6,20.6,20.1
"2019-20","622","Carroll County","5054","Villa Rica High School","All Students","English",1670497,26811,"179","60",19.7,20.2,19.2,19.1
"2019-20","644","DeKalb County","2054","Columbia High School","All Students","Science",1670497,26810,"1337","19",20.6,20.8,19.9,16.6
"2019-20","644","DeKalb County","2054","Columbia High School","All Students","Composite",1670497,26811,"1337","19",20.6,20.8,20,16.4
"2019-20","656","Fayette County","0105","Whitewater High School","All Students","Composite",1670497,26811,"617","141",20.6,20.8,22.9,22.1
"2019-20","648","Douglas County","4050","Douglas County High School","All Students","English",1670497,26811,"650","161",19.7,20.2,18.3,19
"2019-20","660","Fulton County","0119","Cambridge High School","All Students","English",1670497,26811,"2071","214",19.7,20.2,23.5,25.8
"2019-20","754","White County","0105","White County High School","All Students","Composite",1670497,26811,"33","33",20.6,20.8,21.8,21.8
"2019-20","761","Atlanta Public Schools","4058","Douglass High School","All Students","Reading",1670497,26810,"923","103",21.2,21.6,19.8,16.3
"2019-20","761","Atlanta Public Schools","4058","Douglass High School","All Students","Science",1670497,26810,"923","103",20.6,20.8,19.1,16.2
"2019-20","669","Hall County","0202","Flowery Branch High","All Students","Science",1670497,26810,"252","59",20.6,20.8,21.3,22.4
"2019-20","669","Hall County","0202","Flowery Branch High","All Students","Reading",1670497,26810,"252","59",21.2,21.6,21.7,22.9
"2019-20","669","Hall County","0202","Flowery Branch High","All Students","English",1670497,26811,"252","59",19.7,20.2,20.3,21.1
"2019-20","617","Burke County","0288","Burke County High School","All Students","Composite",1670497,26811,"10","10",20.6,20.8,17.7,17.7
"2019-20","651","Effingham County","0197","South Effingham High School","All Students","English",1670497,26811,"139","70",19.7,20.2,20.6,20.9
"2019-20","732","Tattnall County","0194","Tattnall County High School","All Students","Mathematics",1670497,26810,"16","16",20.4,20.2,19.9,19.9
"2019-20","732","Tattnall County","0194","Tattnall County High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","663","Glynn County","4752","Glynn Academy","All Students","English",1670497,26811,"249","143",19.7,20.2,20.5,22.6
"2019-20","724","Screven County","4052","Screven County High School","All Students","Composite",1670497,26811,"12","12",20.6,20.8,20.8,20.8
"2019-20","623","Catoosa County","4052","Ringgold High School","All Students","Composite",1670497,26811,"267","91",20.6,20.8,19.9,19.8
"2019-20","623","Catoosa County","4052","Ringgold High School","All Students","Reading",1670497,26810,"267","91",21.2,21.6,20.8,20.5
"2019-20","667","Gwinnett County","1814","Discovery High School","All Students","Science",1670497,26810,"2785","85",20.6,20.8,22.4,20.3
"2019-20","667","Gwinnett County","1814","Discovery High School","All Students","Writing Subscore",678906,5089,"612","29",6.4,6.8,7.3,7.6
"2019-20","648","Douglas County","0212","New Manchester High School","All Students","Composite",1670497,26811,"650","115",20.6,20.8,19.1,17.5
"2019-20","616","Bulloch County","2054","Statesboro High School","All Students","Writing Subscore",678906,5089,"21","17",6.4,6.8,6.3,6.5
"2019-20","722","Rockdale County","0192","Salem High School","All Students","English",1670497,26811,"343","63",19.7,20.2,18.4,16
"2019-20","722","Rockdale County","0192","Salem High School","All Students","Reading",1670497,26810,"343","63",21.2,21.6,20.2,17.7
"2019-20","634","Coffee County","0195","Coffee County High School","All Students","Reading",1670497,26810,"43","43",21.2,21.6,20.6,20.6
"2019-20","634","Coffee County","0195","Coffee County High School","All Students","English",1670497,26811,"43","43",19.7,20.2,18.8,18.8
"2019-20","667","Gwinnett County","1710","Archer High School","All Students","Reading",1670497,26810,"2785","127",21.2,21.6,22.9,23.1
"2019-20","642","Dawson County","0198","Dawson County High School","All Students","English",1670497,26811,"65","65",19.7,20.2,20.3,20.3
"2019-20","642","Dawson County","0198","Dawson County High School","All Students","Science",1670497,26810,"65","65",20.6,20.8,21.3,21.3
"2019-20","616","Bulloch County","4052","Portal Middle/High School","All Students","Composite",1670497,26811,"108","10",20.6,20.8,19.9,20.6
"2019-20","721","Richmond County","4060","Academy of Richmond County High School","All Students","Writing Subscore",678906,5089,"68","12",6.4,6.8,6,5.3
"2019-20","660","Fulton County","1110","Langston Hughes High School","All Students","Reading",1670497,26810,"2071","68",21.2,21.6,24.1,18
"2019-20","663","Glynn County","3552","Brunswick High School","All Students","Science",1670497,26810,"249","106",20.6,20.8,20.5,18.5
"2019-20","663","Glynn County","3552","Brunswick High School","All Students","Reading",1670497,26810,"249","106",21.2,21.6,22,19.8
"2019-20","663","Glynn County","3552","Brunswick High School","All Students","Writing Subscore",678906,5089,"34","20",6.4,6.8,6.7,6.4
"2019-20","676","Houston County","0192","Houston County High School","All Students","Composite",1670497,26811,"346","132",20.6,20.8,20.5,20.8
"2019-20","676","Houston County","0192","Houston County High School","All Students","English",1670497,26811,"346","132",19.7,20.2,19.5,19.8
"2019-20","687","Laurens County","0197","East Laurens High School","All Students","English",1670497,26811,"61","22",19.7,20.2,19.7,19.9
"2019-20","761","Atlanta Public Schools","0121","Old Coretta Scott King Young Women's Academy High School","All Students","Composite",1670497,26811,"923","22",20.6,20.8,19,16.3
"2019-20","761","Atlanta Public Schools","0121","Old Coretta Scott King Young Women's Academy High School","All Students","Writing Subscore",678906,5089,"254","11",6.4,6.8,6.3,7.4
"2019-20","677","Irwin County","2050","Irwin County High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","717","Putnam County","0114","Putnam County High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","648","Douglas County","0187","Alexander High School","All Students","Reading",1670497,26810,"650","169",21.2,21.6,20.1,22.2
"2019-20","680","Jeff Davis County","0199","Jeff Davis High School","All Students","Science",1670497,26810,"17","17",20.6,20.8,18.5,18.5
"2019-20","761","Atlanta Public Schools","0708","Therrell School of Health and Science - C","All Students","Composite",1670497,26811,"923","95",20.6,20.8,19,16.6
"2019-20","761","Atlanta Public Schools","0708","Therrell School of Health and Science - C","All Students","Science",1670497,26810,"923","95",20.6,20.8,19.1,16.8
"2019-20","761","Atlanta Public Schools","0708","Therrell School of Health and Science - C","All Students","Mathematics",1670497,26810,"923","95",20.4,20.2,18.1,16.1
"2019-20","608","Bartow County","0114","Cass High School","All Students","Writing Subscore",678906,5089,"42","15",6.4,6.8,6.7,6.8
"2019-20","786","Social Circle City","0201","Social Circle High School","All Students","Composite",1670497,26811,"10","10",20.6,20.8,21.3,21.3
"2019-20","644","DeKalb County","3060","Lakeside High School","All Students","Writing Subscore",678906,5089,"332","32",6.4,6.8,6.7,7.2
"2019-20","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Composite",1670497,26811,"261","10",20.6,20.8,19.4,15
"2019-20","644","DeKalb County","0497","Stephenson High School","All Students","Composite",1670497,26811,"1337","85",20.6,20.8,20,18.2
"2019-20","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Composite",1670497,26811,"80","14",20.6,20.8,16.9,16.8
"2019-20","658","Forsyth County","0219","Forsyth Virtual Academy","All Students","Reading",1670497,26810,"1074","TFS",21.2,21.6,25.4,
"2019-20","699","Meriwether County","0300","Greenville High School","All Students","Composite",1670497,26811,"56","23",20.6,20.8,17.4,16.3
"2019-20","773","Decatur City","3050","Decatur High School","All Students","Reading",1670497,26810,"114","114",21.2,21.6,26.1,26.1
"2019-20","773","Decatur City","3050","Decatur High School","All Students","Composite",1670497,26811,"114","114",20.6,20.8,24.9,24.9
"2019-20","608","Bartow County","0198","Woodland High School","All Students","Mathematics",1670497,26810,"181","73",20.4,20.2,19.1,19.1
"2019-20","608","Bartow County","0198","Woodland High School","All Students","Writing Subscore",678906,5089,"42","18",6.4,6.8,6.7,6.6
"2019-20","656","Fayette County","0192","Sandy Creek High School","All Students","Reading",1670497,26810,"617","85",21.2,21.6,23.6,21
"2019-20","614","Brooks County","0110","Brooks County High School","All Students","English",1670497,26811,"29","29",19.7,20.2,15.6,15.6
"2019-20","779","Jefferson City","0174","Jefferson High School","All Students","Writing Subscore",678906,5089,"10","10",6.4,6.8,6.1,6.1
"2019-20","705","Murray County","0190","Murray County High School","All Students","Reading",1670497,26810,"65","47",21.2,21.6,19.7,19.2
